original,adversarial,original_label,final_label,success,queries
"a fresh , entertaining comedy that looks at relationships minus traditional gender roles .","a unused , entertaining comedy that looks at relationships minus traditional gender roles .",1,0,True,43
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches . . . gorgeous , passionate , and at times uncommonly moving .",Failed to initialize,1,,False,944
"while hoffman's performance is great , the subject matter goes nowhere .","while hoffman's performance is great , the field of force of field of study subject conk nowhere .",0,0,False,33
"a word of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches , no matter how 'inside' they are .","a articulate of advice to the makers of the singles ward : celebrity cameos do not automatically equal laughs . and neither do cliches , no matter how 'inside' they are .",0,1,True,38
"if you're in the right b-movie frame of mind , it may just scare the pants off you .",N/A,pos,neg,Skipped,0
the performances are an absolute joy .,the map are an absolute gladden .,1,0,True,43
"[a] boldly stroked , luridly coloured , uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain .",N/A,neg,pos,Skipped,0
"the film feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority .","the film feels uncomfortably real , its language and locations misplace the unmistakable stamp of authority .",1,0,True,34
has enough gun battles and throwaway humor to cover up the yawning chasm where the plot should be .,has passable gun for rent scrap and discarded humor to overcompensate improving the dozy chasm where the plot of land should be .,1,0,True,156
the very simple story seems too simple and the working out of the plot almost arbitrary .,Failed to initialize,0,,False,976
"insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the performances of pacino , williams , and swank keep the viewer wide-awake all the way through .","insomnia loses points when it surrenders to a formulaic bang-bang , shoot-em-up scene at the conclusion . but the upper-case letter penalty of pacino , williams , and last word hold back the looker unsleeping altogether the centering make out .",1,0,True,139
routine and rather silly .,symbolize and quite an connect Indiana Nursing light .,0,1,True,187
"there's no disguising this as one of the worst films of the summer . or for the year , for that matter .","there's no disguising this as one of the great films of the summer . or for the year , for that matter .",0,1,True,160
"in addition to sporting one of the worst titles in recent cinematic history , ballistic : ecks vs . sever also features terrible , banal dialogue ; convenient , hole-ridden plotting ; superficial characters and a rather dull , unimaginative car chase .",Failed to initialize,0,,False,972
"a vivid , sometimes surreal , glimpse into the mysteries of human behavior .",Failed to initialize,1,,False,972
competently directed but terminally cute drama .,N/A,neg,pos,Skipped,0
"none of this has the suavity or classical familiarity of bond , but much of it is good for a laugh . the problem with "" xxx "" is that its own action isn't very effective .",Failed to initialize,0,,False,957
quietly engaging .,quietly rough drawing .,1,0,True,30
"ultimately , the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms . paltrow employs to authenticate her british persona is another liability .",Failed to initialize,0,,False,938
done in mostly by a weak script that can't support the epic treatment .,done in mostly by a weak hand that can't lose the epic give-and-take .,0,1,True,1046
what sets this romantic comedy apart from most hollywood romantic comedies is its low-key way of tackling what seems like done-to-death material .,N/A,pos,neg,Skipped,0
this movie plays like an extended dialogue exercise in retard 101 .,this cinema plays like an extended dialogue utilisation in retard 101 .,0,1,True,50
"brutally honest and told with humor and poignancy , which makes its message resonate .","brutally dependable and told with wittiness and pathos , which overprotect fucker IT message total crosswise .",1,0,True,966
"this amiable picture talks tough , but it's all bluster -- in the end it's as sweet as greenfingers . . .",N/A,pos,neg,Skipped,0
"tunney , brimming with coltish , neurotic energy , holds the screen like a true star .","factor Tunney , brimming with coltish , neurotic Energy Department , fuddle the CRT dim like character reference vitamin A unfeigned starring .",1,0,True,199
"any film that doesn't even in passing mention political prisoners , poverty and the boat loads of people who try to escape the country is less a documentary and more propaganda by way of a valentine sealed with a kiss .",Failed to initialize,0,,False,933
at its best . . . festival in cannes bubbles with the excitement of the festival in cannes .,at its best . . . festival in cannes bubbles with the inflammation of the festival in cannes .,1,0,True,46
the modern remake of dumas's story is long on narrative and ( too ) short on action .,N/A,pos,neg,Skipped,0
a movie of technical skill and rare depth of intellect and feeling .,a motion-picture demo of technical fouled sabot up smutty acquisition and uncommon profundity of reason and feeling .,1,0,True,242
"the connected stories of breitbart and hanussen are actually fascinating , but the filmmaking in invincible is such that the movie does not do them justice .","the nexus improving narrative of breitbart and hanussen incarnate inward realness fascinating , patently the filmmaking in invincible body such that the motion picture ready past non make them judge .",0,1,True,383
bean drops the ball too many times . . . hoping the nifty premise will create enough interest to make up for an unfocused screenplay .,bean emplacement polish the musket ball evenly skillful many cadency . . . promise the exquisite innovate testament produce hatful interestingness to make upwardly remediate for Associate in Nursing unfocussed screenplay .,0,1,True,294
"it's all arty and jazzy and people sit and stare and turn away from one another instead of talking and it's all about the silences and if you're into that , have at it .",N/A,neg,pos,Skipped,0
tells ( the story ) with such atmospheric ballast that shrugging off the plot's persnickety problems is simply a matter of ( being ) in a shrugging mood .,N/A,pos,neg,Skipped,0
"if s&m seems like a strange route to true love , maybe it is , but it's to this film's ( and its makers' ) credit that we believe that that's exactly what these two people need to find each other -- and themselves .","if s&m seems like a strange route to true have data engineering science jut off , maybe information technology take a crap improving , simply it's to this film's ( and information technology makers' ) vex back defrayal that we imagine that that's on the constellate what these hellion mass need to set about apiece other -- and themselves .",1,0,True,258
"the early and middle passages are surprising in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works .","the early and middle passages are madness in how much they engage and even touch us . this is not a classical dramatic animated feature , nor a hip , contemporary , in-jokey one . it's sort of in-between , and it works .",1,0,True,37
waydowntown manages to nail the spirit-crushing ennui of denuded urban living without giving in to it .,waydowntown defecate out to fuzz the spirit-crushing tediousness of slip urban boodle and butter without handsome In to it .,1,0,True,145
a period story about a catholic boy who tries to help a jewish friend get into heaven by sending the audience straight to hell .,N/A,neg,pos,Skipped,0
there has to be a few advantages to never growing old . like being able to hit on a 15-year old when you're over 100 .,there has to be a few advantages to ne'er bristle old . like being able to hit on a 15-year old when you're over 100 .,1,0,True,99
one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie .,Failed to initialize,1,,False,891
"adults will certainly want to spend their time in the theater thinking up grocery lists and ways to tell their kids how not to act like pinocchio . as for children , they won't enjoy the movie at all .",Failed to initialize,0,,False,980
the gags that fly at such a furiously funny pace that the only rip off that we were aware of was the one we felt when the movie ended so damned soon .,N/A,pos,neg,Skipped,0
"claude chabrol's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .","claude chabrol's camera has a way of mildly swaying back and forth as it rank of rootage IT fictitious character , wipe out tension to type A blue locate differently stamp movements .",1,0,True,297
"it's a feel-bad ending for a depressing story that throws a bunch of hot-button items in the viewer's face and asks to be seen as hip , winking social commentary .",Failed to initialize,0,,False,959
"a tightly directed , highly professional film that's old-fashioned in all the best possible ways .","a tightly directed , highly professional film that's outmoded in all the C. H. estimable possible ways .",1,0,True,62
[an] absorbing documentary .,[an] pawn up docudrama .,1,0,True,59
one of the best looking and stylish animated movies in quite a while . . .,one of the lop hat count and fashionable animate flick atomic number 49 rather A patch up . . .,1,0,True,227
"other than the slightly flawed ( and fairly unbelievable ) finale , everything else is top shelf .",N/A,pos,neg,Skipped,0
movies like high crimes flog the dead horse of surprise as if it were an obligation . how about surprising us by trying something new ?,Failed to initialize,0,,False,979
"despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing .","despite its dry wit and compassion , the film patronize from a philosophical emptiness and maddeningly sincere pacing .",0,1,True,59
"a era do gelo diverte , mas não convence . É um passatempo descompromissado  e só .",Failed to initialize,0,,False,403
"despite an overwrought ending , the film works as well as it does because of the performances .","despite an overwrought ending , the dubiousness countersign fancy roleplay atomic routine 33 dandy arsenous anhydride datum engine room doe because of the operation .",1,0,True,184
"supposedly based upon real , or at least soberly reported incidents , the film ends with a large human tragedy . alas , getting there is not even half the interest .",Failed to initialize,0,,False,1001
"the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script .","the characters . . . fair to middling paper-thin , and their personalities undergo revolutionary changes when it suits the helping hand .",0,1,True,557
"from both a great and a terrible story , mr . nelson has made a film that is an undeniably worthy and devastating experience .","from both a fashion plate and a terrible news account , Mr. . Horatio Nelson crap wash up angstrom wait at A crap adenine totally stock that found Associate in Nursing undeniably worthy and lay waste to experience .",1,0,True,413
"has not so much been written as assembled , frankenstein-like , out of other , marginally better shoot-em-ups .",Failed to initialize,0,,False,920
"the venezuelans say things like "" si , pretty much "" and "" por favor , go home "" when talking to americans . that's muy loco , but no more ridiculous than most of the rest of "" dragonfly . """,Failed to initialize,0,,False,979
"it's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 .",Failed to initialize,0,,False,985
"assayas' ambitious , sometimes beautiful adaptation of jacques chardonne's novel .",Failed to initialize,1,,False,719
the country bears wastes an exceptionally good idea . but the movie that doesn't really deliver for country music fans or for family audiences,the country bears wastes an exceptionally good idea . but the movie that doesn't really give up for commonwealth music fans or for family audiences,0,1,True,98
"if they broke out into elaborate choreography , singing and finger snapping it might have held my attention , but as it stands i kept looking for the last exit from brooklyn .","if they broke out into elaborate choreography , singing and finger snapping it might have nurture my attention , but as it stands i celebrate looking for the last exit from brooklyn .",0,1,True,115
the closest thing to the experience of space travel,the closest thing to the subsist of space travel,1,0,True,41
"an energizing , intoxicating documentary charting the rise of hip-hop culture in general and the art of scratching ( or turntablism ) in particular .",Failed to initialize,1,,False,990
"surprisingly , the film is a hilarious adventure and i shamelessly enjoyed it .","surprisingly , the pic is a hilarious runnel angstrom unit unit of measurement unit of measurement of measurement rest down on the wrinkle and iodine shamelessly bask it .",1,0,True,176
"there are so few films about the plight of american indians in modern america that skins comes as a welcome , if downbeat , missive from a forgotten front .","there nuclear compute 18 so few run word video more than operate way less the betrothal of American language side language Marxist cherry American-Indian language inch New font US that shinny amount every scrap angstrom whole welcome , if downbeat , alphabetic character from a disregarded breast line .",1,0,True,358
"tsai ming-liang's witty , wistful new film , what time is it there ? , is a temporal inquiry that shoulders its philosophical burden lightly .","tsai ming-liang's witty , wistful new motion-picture make out into romance , what prison termination resume it atomic mundane 49 that stick out aside ? , jaunt along deoxyadenosine monophosphate secular use doubtfulness that articulation humerus information technology philosophical burden lightly .",1,0,True,184
the master of disguise falls under the category of 'should have been a sketch on saturday night live . ',Failed to initialize,0,,False,974
"as well-acted and well-intentioned as all or nothing is , however , the film comes perilously close to being too bleak , too pessimistic and too unflinching for its own good .",N/A,pos,neg,Skipped,0
cherish would've worked a lot better had it been a short film .,cherish would've worked a flock better had it been a short film .,0,1,True,66
"another in a long line of ultra-violent war movies , this one is not quite what it could have been as a film , but the story and theme make up for it .","another in a long line of ultra-violent war movies , this one is not quite A what data engineering could put along make up As angstrom flick , scarce the write up and musical base wangle up for it .",1,0,True,237
you won't look at religious fanatics -- or backyard sheds -- the same way again .,N/A,pos,neg,Skipped,0
"as action-adventure , this space-based homage to robert louis stevenson's treasure island fires on all plasma conduits .","as action-adventure , this space-based homage to William Henry Martyn total heat M. Robert Joe Louis stevenson's value island run short forth along all plasm conduits .",1,0,True,86
"it's really just another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .","it's truly equitable another silly hollywood action film , one among a multitude of simple-minded , yahoo-ing death shows .",0,1,True,60
"it's an entertaining movie , and the effects , boosted to the size of a downtown hotel , will all but take you to outer space .","it's an diddle with film , and the burden , supercharge to the size of it of angstrom unit unit stage line territory hotel , exit altogether just payoff you to out space .",1,0,True,219
my wife's plotting is nothing special ; it's the delivery that matters here .,my wife's plotting is nothing special ; it's the delivery that exit here .,1,0,True,34
this director's cut -- which adds 51 minutes -- takes a great film and turns it into a mundane soap opera .,N/A,neg,pos,Skipped,0
a sha-na-na sketch punctuated with graphic violence .,a sha-na-na sketch punctuated with graphic fierceness .,0,1,True,36
this stuck pig of a movie flails limply between bizarre comedy and pallid horror .,Failed to initialize,0,,False,980
your children will be occupied for 72 minutes .,your children will be occupied for 72 constrict .,1,0,True,33
charlotte sometimes is a gem . it's always enthralling .,charlotte sometimes is a pock . it's always fascinate .,1,0,True,70
"while the story does seem pretty unbelievable at times , it's awfully entertaining to watch .","while the story does seem mediocre unbelievable at times , it's awfully toy with to picket man .",1,0,True,63
"as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he was reading the minds of the audience .","as his circle of friends keeps getting smaller one of the characters in long time dead says 'i'm telling you , this is f * * * ed' . maybe he embody reading the minds of the audience .",0,1,True,40
great character interaction .,ruin up fictitious character reference central interaction .,1,0,True,70
a small gem from belgium .,a small pock from belgium .,1,0,True,38
the niftiest trick perpetrated by the importance of being earnest is the alchemical transmogrification of wilde into austen--and a hollywood-ized austen at that .,the niftiest punch A truehearted unity on commit past tense time the impressiveness of lively sincere personify the alchemic transmogrification of Academy Award Fingal O'Flahertie testament Wilde into austen--and a hollywood-ized Jane Austen at that .,0,1,True,210
wonder of wonders -- a teen movie with a humanistic message .,forebode into question of count into -- a juvenile flick with vitamin A human-centered kernel .,1,0,True,265
veers uncomfortably close to pro-serb propaganda .,absolute uncomfortably faithful to pro-serb propaganda .,0,1,True,585
graced with the kind of social texture and realism that would be foreign in american teen comedies .,Failed to initialize,1,,False,1001
. . . quite good at providing some good old fashioned spooks .,. . . quite commodity at reverse indium Thomas More operating theatre to a lesser extent exhaustively onetime fashion spectre .,1,0,True,106
"the first question to ask about bad company is why anthony hopkins is in it . we assume he had a bad run in the market or a costly divorce , because there is no earthly reason other than money why this distinguished actor would stoop so low .",Failed to initialize,0,,False,982
"gangster no . 1 is solid , satisfying fare for adults .","gangster no . 1 is upstanding , assemble fare for adults .",1,0,True,47
"pete's screenplay manages to find that real natural , even-flowing tone that few movies are able to accomplish .","pete's screenplay manages to find that real ill-bred , even-flowing tone that few movies are able to accomplish .",1,0,True,37
"if the film's vision of sport as a secular religion is a bit cloying , its through-line of family and community is heartening in the same way that each season marks a new start .","if the film's vision of sport as a secular religion is a bit cloying , its through-line of family and community is inspiriting in the same way that each season marks a new start .",1,0,True,36
a soap-opera quality twist in the last 20 minutes . . . almost puts the kibosh on what is otherwise a sumptuous work of b-movie imagination .,N/A,pos,neg,Skipped,0
"gangs , despite the gravity of its subject matter , is often as fun to watch as a good spaghetti western .","gangs , despite the gravity of its subject matter , is often as disport to watch arrive extinct amp angstrom unit commodity spaghetti western sandwich .",1,0,True,126
"slap her - she's not funny ! no french people were harmed during the making of this movie , but they were insulted and the audience was put through torture for an hour and a half .",Failed to initialize,0,,False,1001
"hart's war seems to want to be a character study , but apparently can't quite decide which character .",Failed to initialize,0,,False,962
"sometimes we feel as if the film careens from one colorful event to another without respite , but sometimes it must have seemed to frida kahlo as if her life did , too .",N/A,pos,neg,Skipped,0
"pull[s] off the rare trick of recreating not only the look of a certain era , but also the feel .","pull[s] off the rare scam typewrite A whole gag on of renovate non just the feeling of A certain geological epoch , merely also the feel .",1,0,True,190
"as it turns out , you can go home again .","as it turns out , you can go internal end altogether over again .",1,0,True,63
"an ugly , revolting movie .","an wonderful , revolting movie .",0,1,True,33
"without resorting to camp or parody , haynes ( like sirk , but differently ) has transformed the rhetoric of hollywood melodrama into something provocative , rich , and strange .","without resorting to camp or parody , haynes ( like sirk , but differently ) has metamorphose the rhetoric of hollywood melodrama into something provocative , blubber out , and strange .",1,0,True,410
meant to reduce blake's philosophy into a tragic coming-of-age saga punctuated by bursts of animator todd mcfarlane's superhero dystopia .,N/A,pos,neg,Skipped,0
"saved from being merely way-cool by a basic , credible compassion .","lie in in parenthesis from pecuniary time value simply way-cool away angstrom sanctioned , credible pathos .",1,0,True,151
a delicious and delicately funny look at the residents of a copenhagen neighborhood coping with the befuddling complications life tosses at them .,Failed to initialize,1,,False,1001
"the film has the high-buffed gloss and high-octane jolts you expect of de palma , but what makes it transporting is that it's also one of the smartest , most pleasurable expressions of pure movie love to come from an american director in years .","the film restrain up the high-buffed glossary and high-voltage jounce you expect of de palma , merely what shit it transfer is that it's too nonpareil of the fresh , almost gratifying expressions of stark instigate take to wealthy person sexual barrack to stick from colligate inch give suck American language manager inch days .",1,0,True,329
"although melodramatic and predictable , this romantic comedy explores the friendship between five filipino-americans and their frantic efforts to find love .",Failed to initialize,1,,False,965
queen of the damned is too long with too little going on .,queen of the damned is also foresightful with A good lilliputian spark advance along .,0,1,True,224
"bang ! zoom ! it's actually pretty funny , but in all the wrong places .","bang ! soar improving upwardly ! it's Indianan United States Department of State of matter realism merry laughable story , but Indiana all the haywire train .",0,1,True,176
"peralta captures , in luminous interviews and amazingly evocative film from three decades ago , the essence of the dogtown experience .",Failed to initialize,1,,False,963
works as pretty contagious fun .,altogether bunch up every morsel middling contagious merriment .,1,0,True,101
"it's a big idea , but the film itself is small and shriveled .","it's a big idea , but the film itself is belittled and wizened .",0,1,True,57
". . . a sweetly affecting story about four sisters who are coping , in one way or another , with life's endgame .",Failed to initialize,1,,False,974
"flat , misguided comedy .","2-dimensional , scout wide funniness .",0,1,True,151
its appeal will probably limited to lds church members and undemanding armchair tourists .,its appeal will in whole opportunity adhesiveness to lds Christian Christian church progression member and undemanding armchair tourists .,0,1,True,121
"if the man from elysian fields is doomed by its smallness , it is also elevated by it--the kind of movie that you enjoy more because you're one of the lucky few who sought it out .","if the man from elysian fields is suggest by its smallness , it is too elevated by it--the miscellany of movie that you enjoy more than because you're unmatchable of the well-disposed few knowledge base Health scheme search information technology proscribed .",1,0,True,156
kaufman's script is never especially clever and often is rather pretentious .,Failed to initialize,0,,False,973
"harry potter and the chamber of secrets is deja vu all over again , and while that is a cliche , nothing could be more appropriate . it's likely that whatever you thought of the first production -- pro or con -- you'll likely think of this one .","harry potter and the chamber of secrets is deja vu all over again , and while that is a prosaic , nothing could be more appropriate . it's lastingness that whatever you intellection of the first production -- professional person individual soulfulness engage dramatics con -- you'll in whole take a chance remember of this one .",0,1,True,585
"red dragon "" never cuts corners .",N/A,pos,neg,Skipped,0
"everyone's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .","everyone's insecure in endearing and bugger off , a poignant and wryly disport film about mothers , daughters and their relationships .",1,0,True,572
"allegiance to chekhov , which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard , is a particularly vexing handicap .","allegiance to chekhov , which euphony music director michael cacoyannis present with sober sincerity inwards the youth adaptation of the crimson corner orchard , organic structure forth vitamin A in detail vexing disenable .",0,1,True,232
an older cad instructs a younger lad in zen and the art of getting laid in this prickly indie comedy of manners and misanthropy .,an older cad instructs a younger lad in zen and the art of getting laid in this setose indie drollery of manners and misanthropy .,1,0,True,61
"at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career shines like a lonely beacon .","at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio's career pecker like a lonely beacon .",1,0,True,34
"spider-man is about growing strange hairs , getting a more mature body , and finding it necessary to hide new secretions from the parental units .",N/A,pos,neg,Skipped,0
"a rollicking ride , with jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music and a boffo last hour that leads up to a strangely sinister happy ending .",Failed to initialize,1,,False,965
a preposterously melodramatic paean to gang-member teens in brooklyn circa 1958 .,Failed to initialize,0,,False,884
"the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .","the cinematic tantamount of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .",0,1,True,31
the only fun part of the movie is playing the obvious game . you try to guess the order in which the kids in the house will be gored .,the only fun part of the movie is playing the obvious game . you adjudicate to adventure the order in which the kids in the house will be gored .,0,1,True,214
this thing is virtually unwatchable .,Failed to initialize,0,,False,886
"a well-acted , but one-note film .",N/A,neg,pos,Skipped,0
jones has tackled a meaty subject and drawn engaging characters while peppering the pages with memorable zingers .,jones has government result along deoxyadenosine monophosphate meaty keep down and bewilder usage up assumed typewrite darn pour the pages with memorable zingers .,1,0,True,204
mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a core of decency .,mel gibson fights the good fight in vietnam in director randall wallace's flag-waving war flick with a weight unit grim drab of decency .,1,0,True,63
"replacing john carpenter's stylish tracking shots is degraded , handheld blair witch video-cam footage . of all the halloween's , this is the most visually unappealing .",Failed to initialize,0,,False,910
"the performances are immaculate , with roussillon providing comic relief .","the legal action weewee astir spick , with roussillon supply comic fill-in .",1,0,True,140
"quando tiros em columbine acerta o alvo ( com o perdão do trocadilho ) , não há como negar o brilhantismo da argumentação de seu diretor .",Failed to initialize,1,,False,390
a realistically terrifying movie that puts another notch in the belt of the long list of renegade-cop tales .,Failed to initialize,1,,False,962
"the movie is concocted and carried out by folks worthy of scorn , and the nicest thing i can say is that i can't remember a single name responsible for it .","the movie is concocted and carried out by family tune worthy of despite , and the skillful thing unity can articulate personify that single can't recollect A one bring upwards responsible for for for information technology .",0,1,True,196
"the script's snazzy dialogue establishes a realistic atmosphere that involves us in the unfolding crisis , but the lazy plotting ensures that little of our emotional investment pays off .",N/A,pos,neg,Skipped,0
sex with strangers is fascinating . . .,sex with strangers is fascinate . . .,1,0,True,36
a minor-league soccer remake of the longest yard .,a minor-league soccer redo of the longest yard .,0,1,True,43
this u-boat doesn't have a captain .,this u-boat doesn't suffer a patrol maitre d' .,0,1,True,166
an encouraging effort from mccrudden,N/A,neg,pos,Skipped,0
jason patric and ray liotta make for one splendidly cast pair .,jason patric and ray of suit sour liotta piddle for nonpareil resplendently constitute sick pair .,1,0,True,109
"caruso sometimes descends into sub-tarantino cuteness . . . but for the most part he makes sure the salton sea works the way a good noir should , keeping it tight and nasty .","Enrico Enrico Enrico Caruso sometimes go down into sub-tarantino prettiness . . . merely for the approximately purpose atomic keep down deuce motion-picture evidence angstrom cause sure every bit frivol away enough the salton sea work on the counterfeit A unit unspoiled noir should , keeping information technology sloshed and nasty .",1,0,True,288
this one aims for the toilet and scores a direct hit .,N/A,neg,pos,Skipped,0
". . . for all its social and political potential , state property doesn't end up being very inspiring or insightful .",". . . for all its social and political potential , state property doesn't oddness up being very inspiring or insightful .",0,1,True,46
"by turns gripping , amusing , tender and heart-wrenching , laissez-passer has all the earmarks of french cinema at its best .",Failed to initialize,1,,False,950
"often demented in a good way , but it is an uneven film for the most part .",N/A,pos,neg,Skipped,0
"zhuangzhuang creates delicate balance of style , text , and subtext that's so simple and precise that anything discordant would topple the balance , but against all odds , nothing does .",N/A,pos,neg,Skipped,0
"chen films the resolutely downbeat smokers only with every indulgent , indie trick in the book .","chen films the resolutely downbeat smokers but with every indulgent , indie trick in the skillful intensity .",0,1,True,68
"while the story is better-focused than the incomprehensible anne rice novel it's based upon , queen of the damned is a pointless , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .","while the story is better-focused than the incomprehensible anne rice novel it's based upon , queen of the damned is a indolent , meandering celebration of the goth-vampire , tortured woe-is-me lifestyle .",0,1,True,49
"a very familiar tale , one that's been told by countless filmmakers about italian- , chinese- , irish- , latin- , indian- , russian- and other hyphenate american young men struggling to balance conflicting cultural messages .",N/A,neg,pos,Skipped,0
"a "" black austin powers ? "" i prefer to think of it as "" pootie tang with a budget . "" sa da tay !",N/A,pos,neg,Skipped,0
"while broomfield's film doesn't capture the effect of these tragic deaths on hip-hop culture , it succeeds as a powerful look at a failure of our justice system .","while broomfield's film doesn't capture the effect of these tragic deaths on hip-hop culture , it gloam knocked out as A hefty olfactory airscrew atomic number eighty-five angstrom unit whole nonstarter of our nuance system .",1,0,True,184
what a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film so poorly plotted and scripted .,what a great attaint that such a talented director as chen kaige has chosen to make his english-language debut with a film so peak plotted and scripted .,0,1,True,62
"each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments .",N/A,pos,neg,Skipped,0
"a heady , biting , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .","a rash , bogus , be-bop ride through nighttime manhattan , a loquacious videologue of the modern male and the lengths to which he'll go to weave a protective cocoon around his own ego .",1,0,True,203
barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is impenetrable and dull .,barney throws away the goodwill the first half of his movie generates by orchestrating a finale that is keen and yield .,0,1,True,366
the pianist lacks the quick emotional connections of steven spielberg's schindler's list . but mr . polanski creates images even more haunting than those in mr . spielberg's 1993 classic .,the pianist lack the quick cast to make up connexion of steven spielberg's schindler's list . just mr . polanski pee-pee film even more than obsess than those atomic add up 49 Mister . spielberg's 1993 Graeco-Roman .,1,0,True,288
"( it ) highlights not so much the crime lord's messianic bent , but spacey's .",N/A,neg,pos,Skipped,0
gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again .,gambling and throwing a basketball lame for money isn't a new plot -- in fact toback himself used it in black and St. Saint Patrick whitened . simply toback's craze instancy take a crap data engineering come out novel terminated again .,1,0,True,163
"the film falls short on tension , eloquence , spiritual challenge -- things that have made the original new testament stories so compelling for 20 centuries .",N/A,neg,pos,Skipped,0
one of the most exciting action films to come out of china in recent years .,one of the virtually idle countersign about improving war car auto have a bun in the oven through dork to tot up up out of Cathay indium tardy years .,1,0,True,207
the most consistently funny of the austin powers films .,the or soh systematically mirthful of the upper-case letter of Lone-Star State big businessman motion picture .,1,0,True,99
"more successful at relating history than in creating an emotionally complex , dramatically satisfying heroine",N/A,neg,pos,Skipped,0
"it's easy to be cynical about documentaries in which underdogs beat the odds and the human spirit triumphs , but westbrook's foundation and dalrymple's film earn their uplift .","it's easy to be cynical about docudrama plastic film indium which underdog check note the betting calculate wager betting odds and the homo feeling prevail , just westbrook's plunge and dalrymple's inject pull in their upheaval .",1,0,True,238
"grant carries the day with impeccable comic timing , raffish charm and piercing intellect .","grant comport the average solar Clarence Clarence sidereal day with impeccable risible clock , spanking entrance and poke reason .",1,0,True,270
this slender plot feels especially thin stretched over the nearly 80-minute running time .,this slender spirit feels especially tenuous blossom forth out complete the closely 80-minute running fourth dimension .,0,1,True,428
showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to like it probably will enjoy themselves . but ticket-buyers with great expectations will wind up as glum as mr . de niro .,showtime's starry cast could be both an asset and a detriment . those who trek to the 'plex predisposed to like it probably will enjoy themselves . but ticket-buyers with great expectations will lift up as saturnine as mr . de niro .,0,1,True,368
the philosophical musings of the dialogue jar against the tawdry soap opera antics of the film's action in a way that is surprisingly enjoyable .,the philosophical musings of the dialogue jar against the tawdry soap opera antics of the film's action chemic mechanism indium adenine agency that personify amazingly pleasurable .,1,0,True,142
miller has crafted an intriguing story of maternal instincts and misguided acts of affection .,Alton Glenn mill around political machine primer guile fellow grade indium move over fellate sidestep drop a line up of enate replete and ill-conceived roleplay of affection .,1,0,True,205
beautifully directed and convincingly acted .,Failed to initialize,1,,False,940
old-fashioned but thoroughly satisfying entertainment .,demode but thoroughly fill up up entertainment .,1,0,True,76
enriched by a strong and unforced supporting cast .,enriched by a bankrupt and unforced supporting vomit up up .,1,0,True,79
one key problem with these ardently christian storylines is that there is never any question of how things will turn out .,one Sunshine res publica tonality yield ease up period of play with these ardently christian storyline incarnate that inward that respect typify ne'er whatever question of how matter bequeath wrick away .,0,1,True,205
"some movies can get by without being funny simply by structuring the scenes as if they were jokes : a setup , delivery and payoff . stealing harvard can't even do that much . each scene immediately succumbs to gravity and plummets to earth .",Failed to initialize,0,,False,996
denver should not get the first and last look at one of the most triumphant performances of vanessa redgrave's career . it deserves to be seen everywhere .,denver should not pack the first and last look at one of the most triumphant run of genus Vanessa redgrave's calling . selective information engineering science merit to interpret construe everywhere .,1,1,False,352
crush is so warm and fuzzy you might be able to forgive its mean-spirited second half .,crush is so warm and blurry you might be able to forgive its mean-spirited second half .,1,0,True,40
