original,adversarial,original_label,final_label,success,queries
"If you're a fan of Turkish and Middle Eastern music, you're in great luck. This film is a documentary of current music in Istanbul, spanning the traditional to the modern. It's very good. You could not do better if you went to Istanbul yourself. We get interviews with Orhan Gencebay, concert clips of modern musical icons, a road show with a Romani (Gypsy) audience, Turkish Hip Hop (surprisingly very very good), and much much more. Some of the best female vocalists I've ever heard. A Kurdish woman singing in a hamam (steam bath) who will rip your heart out. Lots of social and political background. If this is your thing, you'll have a grand time. I could barely sit still in the theatre.<br /><br />CD soundtrack now available on amazon. Pricey.","If you're a disport fan of Turkish and midsection easter music, you're nuclear come il smashing luck. This unmistakable gesticulate image cost A aim of hang medicinal drug Henry M. Robert Robert Indiana Istanbul, crossbreed the traditional to the modern. It's literal amount good. You could non laic low-spirited swap good if you work to Constantinople yourself. We remuneration living reference with Orhan Gencebay, concert cut backward of fresh musical icons, deoxyadenosine monophosphate path indicate with angstrom building block Italian capital (Gypsy) audience, Turkish pelvic puckish skitter (surprisingly in truth identical good), and adenine expectant murder charge nix more. or thence of the outperform female person mortal mortal sodding I've of altogether time heard. A whole Kurdish fair sex babble out atomic number 49 adenylic acid hamam (steam bath) World Health Organization testament profligate your nubble out. deal of sociable and political background. If this subsist your thing, you'll reassert A nuclear total xix time. iodin could barely impersonate tranquillize atomic number 49 the theatre.<br /><br />CD soundtrack at once available on amazon. Pricey.",1,0,True,1072
"OK, it was a ""risky"" move to rent this flick, but I thought I had nothing to lose.Well, I was wrong. This is, next to ""Bloodsurf"", the worst ""horrormovie"" I have ever seen. Crappy actors, crappy technical output, crappy story and so on. The soundtrack though, isn't to bad. That is why I give it a 2 on the vote and not just a 1. And of course the cats are a positive surprise. By far the superior actors in this movie..... Do not rent or buy it. Stay away from it and hope that this horrible, horrible film will vanish to some obscure existence and not become a ""cult classic"". It most definitely do not deserve any recognition.",Failed to initialize,0,,False,1001
"These days, writers, directors and producers are relying more and more on the ""surprise"" ending. The old art of bringing a movie to closure, taking all of the information we have learned through out the movie and bringing it to a nice complete ending, has been lost. Now what we have is a movie that, no matter how complex, detailed, or frivolous, can be wrapped up in 5 minutes. It was all in his/her head. That explanation is the director's safety net. If all else fails, or if the writing wasn't that good, or if we ran out of money to complete the movie, we can always say ""it was all in his/her head"" and end the movie that way. The audience will buy it because, well, none of us are psychologists, and none of us are suffering from schizophrenia (not that we know about) so we take the story and believe it. After all, the mind is a powerful thing. Some movies have pulled it off. But those movies are the reason why we are getting more and more of these crap endings. Every director/writer now thinks they can pull it off because, well, Fight Club did it and it made a lot of money. So we get movies like The Machinist, Secret Window, Identity, and this movie (just to name a few).","These days, writers, music take music director and producer accomplish up intrust St. Lowell Jackson Thomas to a greater extent and more on the ""surprise"" ending. The quondam aesthetical world of convey a photograph to closure, mint all of the second we return spine learn coiffe aside the film and bring it to a comme il faut accomplish ending, run through match lost. straight what we have body forth A take that, nobelium more familiarity how complex, detailed, Oregon frivolous, sit embody enclose upward inward unawares quintet minutes. It toll all inward his/her head. That chronicle stimulate improving the director's good net. If solid else fails, Oregon if the bring taboo material wasn't that good, or if we break away knocked out of money to gravy verboten the movie, we ticket stub eternally say ""it evergreen plant redact Forth River all Hoosier DoS his/her head"" and closing curtain the moving-picture James Ussher that way. The audience bequeath faux pas it because, well, none of United States symbolize psychologists, and none of combine state of U.S. argon return nascency from dementedness praecox (not that we accept it away about) and and so we bestow the history and hold At it. later along all, the realise touch A powerful thing. well-nigh impress show pickings Robert Indiana current of air it off. alone those moving-picture eternalise sustain the realize wherefore we lively along section Lowell Jackson Thomas More than and to a acute extent than of these make endings. Every director/writer alike a snap count on they can buoy draw it hit because, well, engagement cabaret do it and it wee-wee adenine lot of money. thusly we enchant motion-picture evince like The Machinist, closed book Window, Identity, and this moving-picture show (just to discover a few).",0,1,True,1998
"Teenager Tamara (Jenna Dewan) has it rough. She's ridiculed by all the popular ""kids"" for being shy, bookish, frumpy and because of her interest in witchcraft. All of the football players and cheerleaders are especially angry at her for writing an article on steroid abuse for the school paper. On top of this, her dad's a drunk, her mom's not around and she's secretly in love with her supportive English teacher (Matthew Marsden). The popular kids set up a cruel prank to humiliate her, accidentally kill her during a struggle, bury the body in the woods and make a pact to keep silent. To their shock, the very next day Tamara walks back into the classroom looking seductive and, uh, dressed to kill. Yep, back from the dead and ready for supernatural revenge against everyone involved. She also takes time out to make her sexually abusive pop eat a beer bottle and tries to seduce her English teacher away from his wife (Claudette Mink), a guidance counselor at the school.<br /><br />Acting and writing are strictly mediocre. You can also tell the people responsible for this have seen such movies as CARRIE (1976), HELLO MARY LOU: PROM NIGHT II (1987) and THE CRAFT (1996) because it borrows wholesale from all three of those superior films. There's some gore (a guy cutting off his ear and tongue and then stabbing his eyeball probably being the best bit), a nasty vomiting scene and a few campy/witty one-liners. Not an awful film by any means, but not much originality went into it either.",Failed to initialize,0,,False,1001
"Dirty Harry goes to Atlanta is what Burt called this fantastic, first-rate detective thriller that borrows some of its plot from the venerable Dana Andrews movie ""Laura."" Not only does Burt Reynolds star in this superb saga but he also helmed it and he doesn't make a single mistake either staging the action or with his casting of characters. Not a bad performance in the movie and Reynolds does an outstanding job of directing it. Henry Silva is truly icy as a hit-man.<br /><br />Detective Tom Sharky (Burt Reynolds) is on a narcotics case in underground Atlanta when everything goes wrong. He winds up chasing a suspect and shooting it out with the gunman on a bus. During the melee, an innocent bystander dies. John Woo's ""The Killer"" replicates this scene. Anyway, the Atlanta Police Department busts Burt down to Vice and he takes orders from a new boss, Frisco (Charles Durning of ""Oh, Brother, Where Art Thou?"") in the basement. Sharky winds up in a real cesspool of crime. Sharky and his fellow detectives Arch (Bernie Casey) and Papa (Brian Keith) set up surveillance on a high-priced call girl Dominoe (Rachel Ward of ""After Dark, My Sweet"")who has a luxurious apartment that she shares with another girl.<br /><br />Dominoe is seeing a local politician Hotchkins (Earl Holliman of ""Police Woman"") on the side who is campaigning for governor but the chief villain, Victor (Vittorio Gassman of ""The Dirty Game"") wants him to end the affair. Hotchkins is reluctant to accommodate Victor, so Victor has cocaine snorting Billy Score (Henry Silva of ""Wipeout"")terminate Dominoe. Billy blasts a hole the size of a twelve inch pizza in the door of Dominoe's apartment and kills her.<br /><br />Sharky has done the unthinkable. During the surveillance, he has grown fond of Dominoe to the point that he becomes hopelessly infatuated with her. Sharky's mission in life now is to bust Victor, but he learns that Victor has an informant inside the Atlanta Police Department. The plot really heats up when Sharky discovers later that Billy shot the wrong girl and that Dominoe is still alive! Sharky takes her into protective custody and things grow even more complicated. He assembles his ""Machine"" of the title to deal with Victor and his hoods.<br /><br />William Fraker's widescreen lensing of the action is immaculate. Unfortunately, this vastly underrated classic is available only as a full-frame film. Fraker definitely contributes to the atmosphere of the picture, especially during the mutilation scene on the boat when the villain's cut off one of Sharky's fingers. This is a rather gruesome scene.<br /><br />Burt never made a movie that surpassed ""Sharky's Machine.""","sorry chevvy go along to Atlanta consist what Cyril Cyril Burt called this fantastic, crevice tec thriller that call for astir some of information engineering piece from the revered Dana St. holy person Andrew pic ""Laura."" not sole if exercising Saint Cyril Lodowic Burt Sir Joshua Reynolds superstar In this brainy saga completely nuclear routine two mathematical grouping mathematical group A swell helm information technology and helium doesn't cook deoxyadenosine monophosphate atomic number liii err either sleuth the sound fulfil operating dramatic art with his spew of characters. non antiophthalmic ingredient poorly growth column inch the seeming forepart portrayal and Sir Joshua Sir Josue Reynolds DOE segment an undischarged enkindle out of read propose it. H Silva be really fall vitamin A build up immobilise A hit-man.<br /><br />Detective gobbler Sharky (Burt Reynolds) body on adenylic acid hypnagogic vulcanized fiber in electrical impedance Capital of Peach State when everything kill off wrong. atomic turn 2 wind upward channel amp funny and fox inwards it proscribed with the reverse human being being on antiophthalmic factor in bus. During the melee, an squander bystander dies. toilet Woo's ""The Killer"" model this scene. Anyway, the battle of capital of Georgia constabulary force banter variance stuff St. Saint Cyril apotheosis Cyril Lodowic St. Cyril Lodowic Burt pinch to feebleness and nuclear figure 2 bump remove differentiate from group A green boss, Frisco (Charles Durning of ""Oh, Brother, Where monovular cracking art Thou?"") inward the basement. Sharky wreathe pawn upwardly indium adenosine monophosphate literal swallow up hollow of crime. Sharky and his associate investigator obedience (Bernie Casey) and pop out (Brian Keith) coiffure up surveillance along group A dear screen fille Dominoe (Rachel Mr Humphrey guard of ""After Dark, My Sweet"")who last A opulent flat that she donation with another girl.<br /><br />Dominoe plant crack regular A local anaesthetic federal agent politician Hotchkins (Earl Holliman of ""Police Woman"") along the placement who make astir agitate for governor only the chieftain villain, succeeder (Vittorio Gassman of ""The fouled Game"") want him to wind up the affair. Hotchkins play along antipathetic to conform to Victor, thusly achiever induct cocain tinker's dam billy goat visor (Henry sylva of ""Wipeout"")terminate Dominoe. truncheon night club golf game gild blast antiophthalmic factor out maw the sizing of selective information engineering of antiophthalmic factor in inch XII column newsprint editorial editorial edge pizza pie inwards the cubitus articulate mode come in well-nigh of Dominoe's flat and balloting proscribe her.<br /><br />Sharky enchant dish the unthinkable. During the surveillance, atomic number 2 seduce to the broad moon around rush tenderize of Dominoe to the entire stop that nuclear turn ii pay off hopelessly infatuate with her. Sharky's missional Guangzhou atomic good turn il life judgment of conviction correct out-of-door embody to break up Victor, manifestly atomic quotidian deuce take in group case angstrom rut of acknowledgment that superior Scripture clamant bevel necktie inch in fellate see Interior the capital of the United States of Georgia constabulary Department. The plot of foundation inbound verity warm up about when Sharky let on rear on that he-goat nine shot the imperfectly peeress admirer and that Dominoe construct upwards altogether the Sami alive! Sharky claim her into protective script and affair arise still more than than complicated. helium set up his ""Machine"" of the manner to muckle with master key and his hoods.<br /><br />William Fraker's widescreen lensing of the execute constitute immaculate. Unfortunately, this immensely underestimate classic constitute available only when as a full-frame film. Fraker unquestionably contributes to the standard atmosphere of the picture, specially during the mutilation tantrum on the gravy holder when the villain's swerve off one of Sharky's fingers. This is a rather macabre scene.<br /><br />Burt ne'er made a movie that surpass ""Sharky's Machine.""",1,0,True,3920
"I'm 15, usually not kids my age usually watch these old classic movies. But this is one of my favorites. I was totally addicted after watching it for the first time. It's really good if u think about technology and movies back at that time, music is great, storyline is OK,choreography is great, must see it. I don't know why there's a prequel for this movie. Not many people like this movie, but i love classic love movies, they're so much better than movies now! This movie will make you smile, cry and make you start dancing. The music is absolutely ear catching and beautiful. I haven't seen Dirty Dancing 2 Harvana Nights(prequel), prequel should have star the original actors, thats what i hate about prequels, they ruin the original. No one wants a prequel, they want a sequel. Many people will agree that for a movie- the original, sequel and the 3rd one is enough. Beyond that, people wont be bothered to watch it. Who remembers the movie about the St Benard Beethoven? I think there's 5 movies altogether.",Failed to initialize,1,,False,1001
"The story is: a turn-of-the-century troupe of actors, along with producers and theatre-owners, have very complicated relationships. A resident playwright has written a psychological drama. He wants to get a good production on stage, but can't unless he convinces a pariticular reviewer to revisit the production, and give a positive review. If his production does not go on, then the troupe will put on The Doll House, recently written by Ibsen. Many different relationships among the principals are explored; none of them interesting. But the involvement of the characters with one another lead to giving the play by the resident playwrght a second shot.<br /><br />This movie is purely an excuse for the director and his friends to get together and put on a movie. The story lines are incoherent to anyone who isn't a buddy of one of the stars. The only reason I didn't leave the theatre after about a half hour is that a fat lady was resting a full meal atop her stomach at the end of my row.","The tale is: a turn-of-the-century companion of actors, along with manufacturing business and theatre-owners, take inward truly elaborate relationships. amp resident doc playwright make compose amp psychological drama. He desire to begin a adept mathematical product on stage, only can't unless he change a pariticular reviewer to revisit the production, and mountain pass along a positive review. If his mathematical product DOE non depart on, and so the accompany will put on The dolly House, recently publish by Ibsen. Many different house relationship among the leading survive explored; none of them interesting. simply the involvement of the persona with I another spark pull ahead to giving the flirt by the occupier playwrght a bit shot.<br /><br />This moving picture is strictly an rationalise for the dramaturgy director and his supporter to drive together and commit on a movie. The tale lines personify tongue-tied to anyone who isn't a crony of one of the stars. The only rationality I didn't parting the dramatic art after about a one-half hour is that a rich noblewoman embody rest a full repast atop her abdomen at the oddment of my row.",0,0,False,575
"A holiday on a boat, a married couple, an angry waiter and a shipwreck is the reason to this films beginning.<br /><br />I like boobs. No question about that. But when the main character allies with whoever happens to have the most fish at the moment, mostly by having sex with them and playing the role of the constant victim, my anger just rises to a whole new level. Take two guys (a husband and another man), put a pure bombshell woman in the middle of them, ad a deserted island, subtract all her moral issues, ad a whole bunch of moral issues to the men and mix it in a big bowl of arguments, fish and a zippo lighter and you will come up with a piece of junk movie like this. <br /><br />The acting is, I would say, good. There are some bloopers but not many as far as i could see. The main female character makes me sick. This is due to her lack of moral values. The man with the most fish get's her attention. Even though one of them is her husband, she sees no problem with being unfaithful with (Manuel) the other man because ""I must do it to survive"". How can you justify having sex with another man for fish when your husband is 30feet away? And he won't even benefit from it? The female character has absolutely no problems to justify anything that she does. If she doesen't get approval for her actions, she's a victim.<br /><br />I recommend everyone to see this movie. This is the kind of movie that will make just about everything else you see this year a pleasant movie experience.","A holiday on a boat, a abstract upwards with couple, an have to job waiter and a crash is the understanding to this photographic moving-picture demonstrate beginning.<br /><br />I the regard of boobs. No audience rough that. only when the steer up teacher part friend with whoever pass to feature flick the most Pisces at the moment, for the well-nigh depart past times own poetise vivid treat with them and chance the histrionics performance character of the constant victim, my ira just seminal shine up to deoxyadenosine monophosphate satisfying new level. cinema deuce bozo (a pluck up with man being and another man), berth amp utter thunderbolt charwoman Hoosier State section the heart of them, pay heed radical A desert island, deal murder all her moral issues, feeling a whole share of lesson effect to the worldwide and blend it Robert Indiana a deal fun expanse of arguments, angle and a zip make and you will come upwards better with a man kick of dust scene match this. <br /><br />The set is, single would say, good. There live on about pratfall only not many as early Armed force as I could see. The main female case make pine street corner commonwealth sick. This represent due to her deprivation of handicap interpreter values. The bighearted manful with the close fish get's her attention. eventide though whiz of them endure her husband, she support no trouble with represent treasonous with (Manuel) the recently trade together because ""I mustiness do it to survive"". How can you apologize retrieve span with about former armed redevelopment force for Fish the Pisces the Fishes when your husband touch 30feet away? And atomic number 2 won't even benefit from it? The female soul eccentric endure tucker no job to apologize anything that she does. If she doesen't rise commendation for her actions, she's a victim.<br /><br />I remember everyone to get word to it this movie. This personify the variety of flick that will make simply about everything else you see this yr a pleasant motion picture experience.",0,1,True,2468
"Definitely a movie for people who ask only to be entertained and who do not over-think their movies. <br /><br />Lots of action, lots of great dialogue (e.g. fun to quote), a little intrigue, and stuff blowing up all over the place. Samuel L Jackson and Geena Davis had great chemistry. Violent, but not gory. The fact that the female part was the competent action lead is a pleasant turn-about.<br /><br />Have seen the movie more than a dozen times and still enjoy it enough to put it back in my favorite films rotation every 3 or 4 months. I initially rented the movie because Samuel L Jackson was in the film, but was caught up in the events surrounding Samantha's quest to regain her memory and have never looked back.<br /><br />All you cerebral folks out there -- suspend disbelief for once, take yourself a little less seriously -- you might actually enjoy yourselves!","nuclear bit 49 nigga antiophthalmic factor flicker for batch who anticipate lone if to nuclear sum improving quartet miniature with and who design non over-think their movies. <br /><br />Lots of action, vitamin A uncorrupted bargain of neat dialogue (e.g. merriment to quote), vitamin A lowly intrigue, and gorge dishonour up completely totally all over the place. Samuel l Stonewall Andrew Jackson and Geena ravel Admiral Melvil Dewey myocardial infarct full admiral Melville Louis Kossuth Dewey Miles Dewey Davis Jr. immature younger yen bang-up chemistry. Violent, simply not gory. The fact that the female blowup up Trygve Halvden Lie the competent chicken feed sound stock taboo pinny telegraph system of rules video table service monetary rate amp pleasant turn-about.<br /><br />Have project the be alive persona to vitamin vitamin A smashing extent than than adenylic superman 12 criterion and notwithstanding try selective info applied science plenty to vomit information organise plump for column in my dearie synthetic substance roundabout gesticulate every III operate on dramatics IV months. iodin Artium Baccalaurens initio wipe the motion picture because Samuel litre Mahalia Thomas Jackson stick to inwards the film, but survive grab upwards in the suit circumferent Samantha's squall for to recover her electronic computer retention and spring have never delay back.<br /><br />All you intellectual sept out on that point -- freeze incredulity for once, submit yourself a petty to a lesser extent badly -- you might actually savour yourselves!",1,0,True,1492
"If Hollywood had the wellbeing of the audience at heart we would see 20 films a year with the kind of wholesome fortitude that is behind this film. There are several experiences of personal growth in this movie and while the characters ARE still very human even the lessons learned are not that greed will profit you, or do-unto-others-whatever-you-want-as-long-as-you-are-okay-with-it, no, this is what our sad, desensitized lives need, more sense... more love... more do-unto-others-as-you-would-have-done-unto-you... more HOPE. (thanks Ursula!) This movie has an intelligent wit, not ""yo' mama"" cracks that run rampant in the so-called comedies. People need to feel good. This movie will make you feel good and possibly inspire you to better your life, and the lives of others. sidenote Every person counts in ticket sales. This is a truly independent film. If you want more quality films you have to support them.","If Hollywood blood line the cheerful of the reference Christian Bible at bosom we would interpret XX films a year with the genial of wholesome fortitude that make up rump this film. thither monetary value several extend of personal outgrowth in this film and while the part be hush rattling homo even the moral knowing cargo hold extinct not that greed testament internet you, operating theatre do-unto-others-whatever-you-want-as-long-as-you-are-okay-with-it, no, this embody what our sad, desensitize bug out need, more than sense... Gregory I Gospel According to John Norman questioning Thomas to deoxyadenosine monophosphate capital extent love... Sir Thomas More do-unto-others-as-you-would-have-done-unto-you... Sir Thomas Sir Thomas More HOPE. (thanks Ursula!) This prompt question depiction hr lean an reasonableness out wit, non ""yo' mama"" crock up that leech hardening meliorate chromatography column column inch the speculate comedies. throng involve to tone good. This prompt motion-picture show testament get to pee you olfactory property wellspring and peradventure animize you to falling nix your life, and the lifespan of others. sidenote Every somebody forecast atomic total 49 fine sales. This is axerophthol sincerely self-reliant film. If you indirect request Sir Thomas the doubting Apostle More timber shoot you get to endorse them.",1,0,True,1033
"I was expecting a lot more of this film than what I actually got. The acting was just awful from everyone and the story was far from impressive. It took a lot of something I don't to even follow what was going because it was so jumpy. An example of the acting is when Paxton's character, Vann, is upset the South Vietnamese colonel for so he throws some of the sand from the ""sand map"". It was impossible to get any idea of what he was feeling and his actions were robotic. To make things worse, I have no idea how I'm supposed to feel about Vann. He's obviously presented as the protagonist but as soon as he gets to Vietnam he starts an affair with an Vietnamese English teacher. The only thing the movie had going for it was that it wasn't particularly boring. I give it 4 stars out of 10.","I endure expecting a savage tote up veto of the closet to ampere with child extent than of this moving-picture present than what wholeness inch the true got. The make Evergreen nation just fear from everyone and the tale stick to FAR from impressive. It clutches on group A quite an amp linger of something ace don't to tactual sensation foundation come what evergreen establish express dwell along because it live sol jumpy. familiar inch nurse lesson of the play body forth when Paxton's character, Vann, actualise bring down the Dixieland Annamite colonel for sol atomic number 2 leave more or less of the George one 1 George grit from the ""sand map"". It touch forbidden of the inquiry to make any appraisal of what atomic come two Evergreen say smell and his expect hail out of the cupboard comprise robotic. To garner liaison worse, atomic number 53 give no more Thomas More estimate how I'm deal to tincture improving Vann. He's kvetch recognise deoxyadenosine monophosphate the supporter but vitamin A former long adenine He meet to Vietnam atomic number 2 cash in one's chips familiar Indiana nurse sociable social occasion with an Annamese English language lyric teacher. The but if affaire the motion-picture show own fail for it be that it wasn't specially boring. I yield it 4 stars out of 10.",0,1,True,1428
