ID,Original Sentence,Generated Sentence,Substituted Sentence,Query Count,Attack Success
10,Well it's over when they want it to be underwear night 11-to whenever they feel it's over,Well funnily over when they want it to be underwear night 11-to whenever they feel it's over,Well funnily over when they want it to be underwear night 11-to whenever they feel it's over,340,True
11,"The only good things about this hotel-casino are that it is cheap and it has a great location on the Strip.  The rooms were quaint (meaning really old).  Although I requested a non-smoking room, they gave me a room that reeked of cigarettes.  I asked for another room and they shoe-horned me into a tiny shoebox of a room next to the emergency exit.  It really felt like the room doubled as an interrogation cell.  I asked for another room and they finally gave me a room that didn't smell like an ashtray and I could turn around without slamming into something.  I know they have renovated \""""deluxe\"""" rooms but I have the sneaking suspicion that there's one model room on the top floor reserved for the few VIP's willing to venture to Harrah's.  The truly sad thing is that I'll probably go back there because it really is cheap...haha.","The only good things about this hotel-casino are that it is cheap and it has a great location on the Strip. The rooms were quaint (meaning really old). Although I requested a non-smoking room, they gave me a room that reeked of cigarettes. I asked for another room and they shoe-horned me into a tiny shoebox of a room next to the emergency exit. It really felt like the room doubled as an interrogation cell. I asked for another room and they finally gave me a room that didn't smell like an ashtray and I could turn around without slamming into something. I know they have renovated \""""deluxe\"""" rooms but I have the sneaking suspicion that there's one model room on the top floor reserved for the few VIP's willing to venture to Harrah's. The truly sad thing is that I'll probably go back there because it really is cheap...haha.","The only good things about this hotel-casino are that it is cheap and it has a great location on the Strip. The rooms were quaint (meaning really old). Although I requested a non-smoking room, they gave me a room that reeked of cigarettes. I asked for another room and they shoe-horned me into a tiny shoebox of a room next to the emergency exit. It really felt like the room doubled as an interrogation cell. I asked for another room and they finally gave me a room that didn't smell like an ashtray and I could turn around without slamming into something. I know they have renovated \""""deluxe\"""" rooms but I have the sneaking suspicion that there's one model room on the top floor reserved for the few VIP's willing to venture to Harrah's. The truly sad thing is that I'll probably go back there because it really is cheap...haha.",3938,True
12,"Best burgers. Nothing more to say.\n \n\nAlright, I will say it again - Best burgers.","Best burgers. Nothing more to say.\n \n\nAlright, I will say it again - worst burgers.","Best burgers. Nothing more to say.\n \n\nAlright, I will say it again - worst burgers.",63,True
13,The lemon chicken is amazing the orange chicken is amazing the egg drop soup is amazing the wings are amazing..,The lemon chicken wasnt amazing the orange chicken is amazing the egg drop soup is amazing the wings are amazing..,The lemon chicken wasnt amazing the orange chicken is amazing the egg drop soup is amazing the wings are amazing..,122,True
14,"If you go to a restaurant expecting great food than this is your place.  The food is fantastic.  I mean superb!  If it were in L.A., New York or San Francisco you would have to wait weeks for a reservation.  The Ropa Vieja portion was quite large but I kept eating even after I was full because it tasted so good.  The yuca was the best I have ever had .... Even in Havana!  Do yourself a savory favor and have a meal here.","If you go to a restaurant expecting great food than this is your place. The food is fantastic. I mean superb! If it were in L.A., New York or San Francisco you would have to wait weeks for a reservation. The Ropa Vieja portion was quite large but I kept eating even after I was full because it tasted so good. The yuca was the best I have ever had .... Even in Havana! Do yourself a savory favor and have a meal here.","If you go to a restaurant expecting great food than this is your place. The food is fantastic. I mean superb! If it were in L.A., New York or San Francisco you would have to wait weeks for a reservation. The Ropa Vieja portion was quite large but I kept eating even after I was full because it tasted so good. The yuca was the best I have ever had .... Even in Havana! Do yourself a savory favor and have a meal here.",2517,True
15,See my tip below.,regarde my tip below.,regarde my tip below.,4,True
16,"At first we were happy to see a Red Bowl withing golf cart driving distance in Sun City.  The bloom is now off that red rose.\n\nA luncheon for one of our clubs worked out.  It was not crowded, the food arrived together and was just fine.  My hopes rose as we had not been back for months after three bad experiences.\n\nWell, good was not to last.  Two more dinner occasions and the tastes were just \""""off.\""""  Their fusion is not working well.\n\nThe blends of shrimp, chicken and scollops tasted as if dish soap was mixed in.  Another evening, which my wife insisted we go back to eat, I ordered a simple pork fried rice and could only eat a small portion.  How do you screw up fried rice?  The pork was greasy, much of the rice hard and crunchy and it was gummy.  Ahhhhhh!\n\nWe will not be back.  How sad as the Charlotte location seemed to get it right, but I am not going back there for a comparison, either.\n\nBye, bye Red Bowl Indian Land.","At first we were happy to see a Red Bowl withing golf cart driving distance in Sun City. The bloom is now off that red rose.\n\nA luncheon for one of our clubs worked out. It was not crowded, the food arrived together and was just fine. My hopes rose as we had not been back for months after three bad experiences.\n\nWell, good was not to last. Two more dinner occasions and the tastes were just \""""off.\"""" Their fusion is not working well.\n\nThe blends of shrimp, chicken and scollops tasted as if dish soap was mixed in. Another evening, which my wife insisted we go back to eat, I ordered a simple pork fried rice and could only eat a small portion. How do you screw up fried rice? The pork was greasy, much of the rice hard and crunchy and it was gummy. Ahhhhhh!\n\nWe will not be back. How sad as the Charlotte location seemed to get it right, but I am not going back there for a comparison, either.\n\nBye, bye Red Bowl Indian Land.","At first we were happy to see a Red Bowl withing golf cart driving distance in Sun City. The bloom is now off that red rose.\n\nA luncheon for one of our clubs worked out. It was not crowded, the food arrived together and was just fine. My hopes rose as we had not been back for months after three bad experiences.\n\nWell, good was not to last. Two more dinner occasions and the tastes were just \""""off.\"""" Their fusion is not working well.\n\nThe blends of shrimp, chicken and scollops tasted as if dish soap was mixed in. Another evening, which my wife insisted we go back to eat, I ordered a simple pork fried rice and could only eat a small portion. How do you screw up fried rice? The pork was greasy, much of the rice hard and crunchy and it was gummy. Ahhhhhh!\n\nWe will not be back. How sad as the Charlotte location seemed to get it right, but I am not going back there for a comparison, either.\n\nBye, bye Red Bowl Indian Land.",5000,False
17,Great service. Amazing food and almost never a wait. The Thai tea is excellent too.,Great service. Amazing food and almost never a wait. The Thai tea is excellent too.,Great service. Amazing food and almost never a wait. The Thai tea is excellent too.,594,True
18,"My mom had the chicken souvlaki platter, I had the pork. In both cases, the meat was quite overdone -- better than underdone, but extremely dried out and I could taste the charred fat.  The potatoes and rice were okay, but nothing special. The salad was pretty pathetic: it looked like sandwich lettuce with some store-bought vinaigrette slathered on top. The only other vegetable in it was carrots; no onions, no peppers, no tomatoes, no feta. Just lettuce and a few carrots -- not exactly a first class Greek salad.\n\nThe service was adequate but they seemed to be in a rush to get rid of us, despite the restaurant only being half full. The ambiance was nothing to write home about -- despite the relative emptiness of the place, they chose to seat us right between two noisy large groups of customers. In retrospect we should have asked to be seated farther away, but really, what were they thinking?\n\nThe most insulting thing was that they charged us $4.95 for tzatziki that should've come with each of the ~$15 souvlaki platters.\n\nOverall this place was not cheap and the food did not live up to the price tag. I've had better souvlaki at chain restaurants like Nickels. I'll never be going back and would suggest you try another Greek restaurant, maybe one of the ones on Parc a few blocks away.","My mom had the chicken souvlaki platter, I had the pork. In both cases, the meat was quite overdone -- better than underdone, but extremely dried out and I could taste the charred fat. The potatoes and rice were okay, but nothing special. The salad was pretty pathetic: it looked like sandwich lettuce with some store-bought vinaigrette slathered on top. The only other vegetable in it was carrots; no onions, no peppers, no tomatoes, no feta. Just lettuce and a few carrots -- not exactly a first class Greek salad.\n\nThe service was adequate but they seemed to be in a rush to get rid of us, despite the restaurant only being half full. The ambiance was nothing to write home about -- despite the relative emptiness of the place, they chose to seat us right between two noisy large groups of customers. In retrospect we should have asked to be seated farther away, but really, what were they thinking?\n\nThe most insulting thing was that they charged us $4.95 for tzatziki that should've come with each of the ~$15 souvlaki platters.\n\nOverall this place was not cheap and the food did not live up to the price tag. I've had better souvlaki at chain restaurants like Nickels. I'll never be going back and would suggest you try another Greek restaurant, maybe one of the ones on Parc a few blocks away.","My mom had the chicken souvlaki platter, I had the pork. In both cases, the meat was quite overdone -- better than underdone, but extremely dried out and I could taste the charred fat. The potatoes and rice were okay, but nothing special. The salad was pretty pathetic: it looked like sandwich lettuce with some store-bought vinaigrette slathered on top. The only other vegetable in it was carrots; no onions, no peppers, no tomatoes, no feta. Just lettuce and a few carrots -- not exactly a first class Greek salad.\n\nThe service was adequate but they seemed to be in a rush to get rid of us, despite the restaurant only being half full. The ambiance was nothing to write home about -- despite the relative emptiness of the place, they chose to seat us right between two noisy large groups of customers. In retrospect we should have asked to be seated farther away, but really, what were they thinking?\n\nThe most insulting thing was that they charged us $4.95 for tzatziki that should've come with each of the ~$15 souvlaki platters.\n\nOverall this place was not cheap and the food did not live up to the price tag. I've had better souvlaki at chain restaurants like Nickels. I'll never be going back and would suggest you try another Greek restaurant, maybe one of the ones on Parc a few blocks away.",5000,False
19,"Don't even think about being late to your appointment!\nLet me preface this by saying I am not a big fan of suddenly slimmer who owns Rio Wax. I used to go there quite often but after being treated so rudely several times, I decided to spend my money elsewhere. \nI purchased a groupon for Rio Wax & was excited that Danielli opened her own place because she was the only good thing about suddenly slimmer. Of course everyone else feels the same way so it is nearly impossible to get an appt with her. The first few times I went to Rio Wax, I had as much of a pleasant experience as one can have when she gets a wax service. The people were nice, I was satisfied with the results, it was kind-of pricey but overall worth it. \nThis last visit reminded me of being at Suddenly Slimmer all over again. I scheduled an appointment 3 weeks in advance as I prepared for a vacation to Cabo. I called on my way to let them know I would be 5 - 10 minutes late since there was an accident by my house & I would have to go a different route. The girl on the phone told me they may not be able to hold my appointment because they had back to back appointments. This surprised me considering I was doing the courteous thing by calling ahead & it was not something I had any control over. She put me on hold & came back & said that would be fine. She failed to mention there was construction on Indian School Road & you could not make a left turn onto 32nd street. Anyway, by the time I made it through that mess, I was a whopping 7 minutes late. I walked in & apologized. The receptionist then proceeds to tell me the esthetician may or may not be able to complete my entire wax. I nearly dropped my jaw. I don't know about you but I have sat in that waiting room plenty of times because they were behind & never once complained & this was the answer I get for being 7 minutes late! If this was such a problem, then offer an alternative time. It wouldn't have thrilled me to have to go back later but it was better than offering me a partial wax!\nI voiced all of this & reminded them that there are plenty of other salons in this city. \nI'm in the customer service industry & I understand things don't always work out the way we would like & it is not always easy to accommodate everyone but at least find an alternative solution. If you look at Suddenly Slimmers reviews, you would think Rio Wax would want to build a better name for themselves.",---,---,0,False
20,"Big disappointment.  I was expecting quality food.  The food was average.  Variety is not.  Service was bad.  Even the dessert did not taste good for us.  Price was very expensive.  I would have rather gone to Golden Corral (a bit exaggerated but given difference in prices, I would).","Big disappointment. I was expecting quality food. The food was average. Variety is not. Service was bad. Even the dessert did not taste good for us. Price was very expensive. I would have rather gone to Golden Corral (a bit exaggerated but given difference in prices, I would).","Big disappointment. I was expecting quality food. The food was average. Variety is not. Service was bad. Even the dessert did not taste good for us. Price was very expensive. I would have rather gone to Golden Corral (a bit exaggerated but given difference in prices, I would).",1879,True
21,"In my opnion, this place is one of the nicest and fanciest chain restaurants in all of the land.  Yes, their prices may be high, and I absolutely agree with Joe that the nutrition of their items are outrageous, but where you want to go somewhere to splurge, this is a pretty good place to do it.  \n\nThe menu is almost overwhelming, and they keep adding more and more items to it.  Actually they did recently just come out with a skinnylicious menu, so that might answer some negative complaints about their portions and nutrition. \n\nBy the way, did we even talk about the cheesecake?  Yes, it is amazing, and yes, they do have an assortment that will keep you wondering which one you want to choose.","In my opnion, this place is one of the nicest and fanciest chain restaurants in all of the land. Yes, their prices may be high, and I absolutely agree with Joe that the nutrition of their items are outrageous, but where you want to go somewhere to splurge, this is a pretty good place to do it. \n\nThe menu is almost overwhelming, and they keep adding more and more items to it. Actually they did recently just come out with a skinnylicious menu, so that might answer some negative complaints about their portions and nutrition. \n\nBy the way, did we even talk about the cheesecake? Yes, it is amazing, and yes, they do have an assortment that will keep you wondering which one you want to choose.","In my opnion, this place is one of the nicest and fanciest chain restaurants in all of the land. Yes, their prices may be high, and I absolutely agree with Joe that the nutrition of their items are outrageous, but where you want to go somewhere to splurge, this is a pretty good place to do it. \n\nThe menu is almost overwhelming, and they keep adding more and more items to it. Actually they did recently just come out with a skinnylicious menu, so that might answer some negative complaints about their portions and nutrition. \n\nBy the way, did we even talk about the cheesecake? Yes, it is amazing, and yes, they do have an assortment that will keep you wondering which one you want to choose.",3403,True
